,id,gloss,stem,actual_phonology,model_phonology,type,language,num_morphemes,num_tokens,utterance_order,corpus_name,part_of_speech,speaker_code,speaker_name,speaker_role,target_child_name,target_child_age,target_child_sex,media_start,media_end,media_unit,collection_name,collection_id,corpus_id,speaker_id,target_child_id,transcript_id
1,14058095,the boy and the dog are looking at the frog,the boy and the dog be look at the frog,,,declarative,eng,12,10,1,POLER,det:art n coord det:art n aux part prep det:art n,CHI,302,Target_Child,302,153.00314174829052,male,0.001,3.568,s,Clinical-MOR,17,256,18469,18469,31496
2,14058096,the frog is getting out of the jar,the frog be get out of the jar,,,declarative,eng,10,8,2,POLER,det:art n cop n:gerund prep prep det:art n,CHI,302,Target_Child,302,153.00314174829052,male,3.568,7.143,s,Clinical-MOR,17,256,18469,18469,31496
3,14058097,the frog escapes through the window,the frog escape through the window,,,declarative,eng,7,6,3,POLER,det:art n v prep det:art n,CHI,302,Target_Child,302,153.00314174829052,male,7.143,11.854,s,Clinical-MOR,17,256,18469,18469,31496
4,14058098,the boy and the dog look for the frog,the boy and the dog look for the frog,,,declarative,eng,9,9,4,POLER,det:art n coord det:art n v prep det:art n,CHI,302,Target_Child,302,153.00314174829052,male,11.854,15.972,s,Clinical-MOR,17,256,18469,18469,31496
5,14058099,the boy and the dog call for the frog,the boy and the dog call for the frog,,,declarative,eng,9,9,5,POLER,det:art n coord det:art n n prep det:art n,CHI,302,Target_Child,302,153.00314174829052,male,15.972,21.46,s,Clinical-MOR,17,256,18469,18469,31496
6,14058100,the boy and the dog keep looking for the frog,the boy and the dog keep look for the frog,,,declarative,eng,11,10,6,POLER,det:art n coord det:art n v part prep det:art n,CHI,302,Target_Child,302,153.00314174829052,male,21.46,26.76,s,Clinical-MOR,17,256,18469,18469,31496
7,14058101,the boy looks at the dog,the boy look at the dog,,,declarative,eng,7,6,7,POLER,det:art n v prep det:art n,CHI,302,Target_Child,302,153.00314174829052,male,,,None,Clinical-MOR,17,256,18469,18469,31496
8,14058102,the dog breaks the jar,the dog break the jar,,,declarative,eng,6,5,8,POLER,det:art n v det:art n,CHI,302,Target_Child,302,153.00314174829052,male,26.76,35.85,s,Clinical-MOR,17,256,18469,18469,31496
9,14058103,the boy and the dog keep calling for the frog,the boy and the dog keep call for the frog,,,declarative,eng,11,10,9,POLER,det:art n coord det:art n v part prep det:art n,CHI,302,Target_Child,302,153.00314174829052,male,35.85,41.748,s,Clinical-MOR,17,256,18469,18469,31496
10,14058104,the boy and the dog keep looking for the frog,the boy and the dog keep look for the frog,,,declarative,eng,11,10,10,POLER,det:art n coord det:art n v part prep det:art n,CHI,302,Target_Child,302,153.00314174829052,male,41.748,47.204,s,Clinical-MOR,17,256,18469,18469,31496
11,14058105,the boy's nose gets bit by a gopher,the boy nose get bite by a gopher,,,declarative,eng,12,8,11,POLER,det:art adj n v v prep det:art n,CHI,302,Target_Child,302,153.00314174829052,male,47.204,51.218,s,Clinical-MOR,17,256,18469,18469,31496
12,14058106,the dog knocks down a beehive,the dog knock down a beehive,,,declarative,eng,7,6,12,POLER,det:art n v prep det:art n,CHI,302,Target_Child,302,153.00314174829052,male,51.218,61.333,s,Clinical-MOR,17,256,18469,18469,31496
13,14058129,the boy climbs up a tree,the boy climb up a tree,,,declarative,eng,7,6,13,POLER,det:art n v prep det:art n,CHI,302,Target_Child,302,153.00314174829052,male,61.333,63.762,s,Clinical-MOR,17,256,18469,18469,31496
14,14058135,the d the boy gets chased by an owl,the boy get chase by a owl,,,declarative,eng,9,9,14,POLER,det:art n v v prep det:art n,CHI,302,Target_Child,302,153.00314174829052,male,63.762,74.605,s,Clinical-MOR,17,256,18469,18469,31496
15,14058145,the dog gets chased by bees,the dog get chase by bee,,,declarative,eng,9,6,15,POLER,det:art n v v prep n,CHI,302,Target_Child,302,153.00314174829052,male,74.605,76.109,s,Clinical-MOR,17,256,18469,18469,31496
16,14058153,the owl chases the boy,the owl chase the boy,,,declarative,eng,6,5,16,POLER,det:art n v det:art n,CHI,302,Target_Child,302,153.00314174829052,male,,,None,Clinical-MOR,17,256,18469,18469,31496
17,14058163,the boy holds on to the deer's antlers,the boy hold on to the deer antler,,,declarative,eng,12,8,17,POLER,det:art n v adv prep det:art adj n,CHI,302,Target_Child,302,153.00314174829052,male,76.109,87.547,s,Clinical-MOR,17,256,18469,18469,31496
18,14058168,the deer gets up,the deer get up,,,declarative,eng,5,4,18,POLER,det:art n v adv,CHI,302,Target_Child,302,153.00314174829052,male,,,None,Clinical-MOR,17,256,18469,18469,31496
19,14058183,runs away,run away,,,declarative,eng,3,2,19,POLER,v adv,CHI,302,Target_Child,302,153.00314174829052,male,,,None,Clinical-MOR,17,256,18469,18469,31496
20,14058196,the boy falls off,the boy fall off,,,declarative,eng,5,4,20,POLER,det:art n v adv,CHI,302,Target_Child,302,153.00314174829052,male,87.547,96.434,s,Clinical-MOR,17,256,18469,18469,31496
21,14058208,the boy and the dog are in the pond,the boy and the dog be in the pond,,,declarative,eng,10,9,21,POLER,det:art n coord det:art n cop prep det:art n,CHI,302,Target_Child,302,153.00314174829052,male,96.434,103.307,s,Clinical-MOR,17,256,18469,18469,31496
22,14058222,the boy and the dog are in the pond,the boy and the dog be in the pond,,,declarative,eng,10,9,22,POLER,det:art n coord det:art n cop prep det:art n,CHI,302,Target_Child,302,153.00314174829052,male,103.307,108.087,s,Clinical-MOR,17,256,18469,18469,31496
23,14058236,the boy and the dog hear something,the boy and the dog hear something,,,declarative,eng,7,7,23,POLER,det:art n coord det:art n v pro:indef,CHI,302,Target_Child,302,153.00314174829052,male,108.087,110.94,s,Clinical-MOR,17,256,18469,18469,31496
24,14058249,the boy says ssh,the boy say ssh,,,declarative,eng,5,4,24,POLER,det:art n v co,CHI,302,Target_Child,302,153.00314174829052,male,110.94,115.485,s,Clinical-MOR,17,256,18469,18469,31496
25,14058262,the boy and the dog climb over the log,the boy and the dog climb over the log,,,declarative,eng,9,9,25,POLER,det:art n coord det:art n v adv det:art n,CHI,302,Target_Child,302,153.00314174829052,male,115.485,119.89,s,Clinical-MOR,17,256,18469,18469,31496
26,14058273,the boy and the dog see two frogs,the boy and the dog see two frog,,,declarative,eng,9,8,26,POLER,det:art n coord det:art n v det:num n,CHI,302,Target_Child,302,153.00314174829052,male,119.89,123.991,s,Clinical-MOR,17,256,18469,18469,31496
27,14058286,the boy and the dog see two frogs and the babies,the boy and the dog see two frog and the baby,,,declarative,eng,13,11,27,POLER,det:art n coord det:art n v det:num n coord det:art n,CHI,302,Target_Child,302,153.00314174829052,male,123.991,129.274,s,Clinical-MOR,17,256,18469,18469,31496
28,14058299,the boy takes one frog and leaves,the boy take one frog and leaf,,,declarative,eng,9,7,28,POLER,det:art n v det:num n coord n,CHI,302,Target_Child,302,153.00314174829052,male,129.274,135.247,s,Clinical-MOR,17,256,18469,18469,31496
29,14058314,and waves goodbye,and wave goodbye,,,declarative,eng,4,3,29,POLER,coord n co,CHI,302,Target_Child,302,153.00314174829052,male,135.247,138.753,s,Clinical-MOR,17,256,18469,18469,31496
30,14058324,good,good,,,declarative,eng,1,1,30,POLER,adj,CLI,Clinician,Investigator,302,153.00314174829052,male,138.753,140.77,s,Clinical-MOR,17,256,18470,18469,31496
31,14058353,go ahead,go ahead,,,declarative,eng,2,2,1,POLER,v adv,INV,None,Investigator,303,140.00287480235733,male,0.001,1.574,s,Clinical-MOR,17,256,18472,18471,31497
32,14058360,hm look at this frog we got,hm look at this frog we get,,,declarative,eng,8,7,2,POLER,co v prep det:dem n pro:sub v,CHI,303,Target_Child,303,140.00287480235733,male,1.574,4.804,s,Clinical-MOR,17,256,18471,18471,31497
33,14058373,hm hm,hm hm,,,declarative,eng,2,2,3,POLER,co co,CHI,303,Target_Child,303,140.00287480235733,male,4.804,6.705,s,Clinical-MOR,17,256,18471,18471,31497
34,14058380,what where'd he go,what where he go,,,question,eng,5,4,4,POLER,pro:int pro:int pro:sub v,CHI,303,Target_Child,303,140.00287480235733,male,11.044,15.078,s,Clinical-MOR,17,256,18471,18471,31497
35,14058391,frog,frog,,,declarative,eng,1,1,5,POLER,n,CHI,303,Target_Child,303,140.00287480235733,male,,,None,Clinical-MOR,17,256,18471,18471,31497
36,14058401,where are you,where be you,,,question,eng,4,3,6,POLER,pro:int cop pro:per,CHI,303,Target_Child,303,140.00287480235733,male,19.76,21.588,s,Clinical-MOR,17,256,18471,18471,31497
37,14058409,bad dog,bad dog,,,declarative,eng,2,2,7,POLER,adj n,CHI,303,Target_Child,303,140.00287480235733,male,21.588,29.181,s,Clinical-MOR,17,256,18471,18471,31497
38,14058417,where are you,where be you,,,question,eng,4,3,8,POLER,pro:int cop pro:per,CHI,303,Target_Child,303,140.00287480235733,male,30.826,34.826,s,Clinical-MOR,17,256,18471,18471,31497
39,14058426,frog,frog,,,imperative_emphatic,eng,1,1,9,POLER,n,CHI,303,Target_Child,303,140.00287480235733,male,34.826,37.847,s,Clinical-MOR,17,256,18471,18471,31497
40,14058435,are you i are you down there,be you down there,,,question,eng,5,7,10,POLER,cop pro:per prep n,CHI,303,Target_Child,303,140.00287480235733,male,37.847,40.491,s,Clinical-MOR,17,256,18471,18471,31497
41,14058444,you in there,you in there,,,question,eng,3,3,11,POLER,pro:per prep n,CHI,303,Target_Child,303,140.00287480235733,male,44.282,51.715,s,Clinical-MOR,17,256,18471,18471,31497
42,14058448,wh where you going boy,where you go boy,,,question,eng,5,5,12,POLER,pro:int pro:per part co,CHI,303,Target_Child,303,140.00287480235733,male,51.715,56.216,s,Clinical-MOR,17,256,18471,18471,31497
43,14058453,get away big owl,get away big owl,,,declarative,eng,4,4,13,POLER,aux adv adj n,CHI,303,Target_Child,303,140.00287480235733,male,56.216,61.223,s,Clinical-MOR,17,256,18471,18471,31497
44,14058464,where are you,where be you,,,question,eng,4,3,14,POLER,pro:int cop pro:per,CHI,303,Target_Child,303,140.00287480235733,male,61.223,62.668,s,Clinical-MOR,17,256,18471,18471,31497
45,14058468,oops,oops,,,declarative,eng,1,1,15,POLER,co,CHI,303,Target_Child,303,140.00287480235733,male,62.668,65.228,s,Clinical-MOR,17,256,18471,18471,31497
46,14058475,splash,splash,,,declarative,eng,1,1,16,POLER,n,CHI,303,Target_Child,303,140.00287480235733,male,,,None,Clinical-MOR,17,256,18471,18471,31497
47,14058484,ribbit ribbit,ribbit ribbit,,,declarative,eng,2,2,17,POLER,v v,CHI,303,Target_Child,303,140.00287480235733,male,69.271,76.031,s,Clinical-MOR,17,256,18471,18471,31497
48,14058491,I hear something,I hear something,,,declarative,eng,3,3,18,POLER,pro:sub v pro:indef,CHI,303,Target_Child,303,140.00287480235733,male,76.031,77.02,s,Clinical-MOR,17,256,18471,18471,31497
49,14058495,I know where it is,I know where it be,,,declarative,eng,6,5,19,POLER,pro:sub v pro:int pro:per cop,CHI,303,Target_Child,303,140.00287480235733,male,77.02,78.17,s,Clinical-MOR,17,256,18471,18471,31497
50,14058500,ssh quiet,ssh quiet,,,declarative,eng,2,2,20,POLER,co adj,CHI,303,Target_Child,303,140.00287480235733,male,78.17,80.552,s,Clinical-MOR,17,256,18471,18471,31497
51,14058506,gotcha,gotcha,,,imperative_emphatic,eng,1,1,21,POLER,co,CHI,303,Target_Child,303,140.00287480235733,male,80.552,82.993,s,Clinical-MOR,17,256,18471,18471,31497
52,14058512,mhm mhm,mhm mhm,,,declarative,eng,2,2,22,POLER,co co,CHI,303,Target_Child,303,140.00287480235733,male,82.993,87.495,s,Clinical-MOR,17,256,18471,18471,31497
53,14058516,little froggies,little frog,,,declarative,eng,4,2,23,POLER,adj n,CHI,303,Target_Child,303,140.00287480235733,male,87.495,89.5,s,Clinical-MOR,17,256,18471,18471,31497
54,14058523,see you all,see you all,,,declarative,eng,3,3,24,POLER,v pro:per adv,CHI,303,Target_Child,303,140.00287480235733,male,89.5,94.188,s,Clinical-MOR,17,256,18471,18471,31497
55,14058527,excellent good,excellent good,,,declarative,eng,2,2,25,POLER,adj adj,INV,None,Investigator,303,140.00287480235733,male,99.003,101.806,s,Clinical-MOR,17,256,18472,18471,31497
56,14058566,the dog was looking at the frog,the dog be look at the frog,,,declarative,eng,10,7,1,POLER,det:art n aux part prep det:art n,CHI,307,Target_Child,307,75.00154007269143,female,0.001,2.976,s,Clinical-MOR,17,256,18474,18474,31499
57,14058569,the little boy was asleep,the little boy be asleep,,,declarative,eng,7,5,2,POLER,det:art adj n cop adv,CHI,307,Target_Child,307,75.00154007269143,female,,,None,Clinical-MOR,17,256,18474,18474,31499
58,14058572,and the frog tiptoe out,and the frog out,,,declarative,eng,4,5,3,POLER,coord det:art n adv,CHI,307,Target_Child,307,75.00154007269143,female,2.976,12.986,s,Clinical-MOR,17,256,18474,18474,31499
59,14058573,the boy named Andy,the boy name Andy,,,declarative,eng,5,4,1,POLER,det:art n part n:prop,CHI,305,Target_Child,305,155.00318281689562,male,,,None,Clinical-MOR,17,256,18473,18473,31498
60,14058574,and he woke up,and he wake up,,,declarative,eng,5,4,4,POLER,coord pro:sub v adv,CHI,307,Target_Child,307,75.00154007269143,female,,,None,Clinical-MOR,17,256,18474,18474,31499
61,14058575,and his dog named king,and his dog name king,,,declarative,eng,6,5,2,POLER,coord det:poss n v n,CHI,305,Target_Child,305,155.00318281689562,male,,,None,Clinical-MOR,17,256,18473,18473,31498
62,14058576,and he look in the jar,and he look in the jar,,,declarative,eng,6,6,5,POLER,coord pro:sub v prep det:art n,CHI,307,Target_Child,307,75.00154007269143,female,12.986,21.031,s,Clinical-MOR,17,256,18474,18474,31499
63,14058577,the frog was gone,the frog be go,,,declarative,eng,7,4,6,POLER,det:art n aux part,CHI,307,Target_Child,307,75.00154007269143,female,21.031,22.796,s,Clinical-MOR,17,256,18474,18474,31499
64,14058578,both had a frog named froggie,both have a frog name frog,,,declarative,eng,9,6,3,POLER,post v det:art n v n,CHI,305,Target_Child,305,155.00318281689562,male,0.001,19.589,s,Clinical-MOR,17,256,18473,18473,31498
65,14058579,good job,good job,,,declarative,eng,2,2,7,POLER,adj n,INV,None,Investigator,307,75.00154007269143,female,,,None,Clinical-MOR,17,256,18476,18474,31499
66,14058580,then while both Andy and king were sleeping froggie had got out of his jar and escaped,then while both Andy and king be sleep frog have get out of his jar and escape,,,declarative,eng,23,17,4,POLER,adv:tem conj qn n:prop coord n aux part n part v adv prep det:poss n coord v,CHI,305,Target_Child,305,155.00318281689562,male,19.589,33.859,s,Clinical-MOR,17,256,18473,18473,31498
67,14058581,he look in his shoe,he look in his shoe,,,declarative,eng,5,5,8,POLER,pro:sub v prep det:poss n,CHI,307,Target_Child,307,75.00154007269143,female,22.796,29.454,s,Clinical-MOR,17,256,18474,18474,31499
68,14058582,that next morning he Andy s went to go play with froggie,that next morning Andy go to go play with frog,,,declarative,eng,12,12,5,POLER,adv adj co n:prop v inf v n prep n,CHI,305,Target_Child,305,155.00318281689562,male,37.45,47.225,s,Clinical-MOR,17,256,18473,18473,31498
69,14058583,talk loudly sweetie,talk loud sweetie,,,declarative,eng,5,3,9,POLER,n adv co,INV,None,Investigator,307,75.00154007269143,female,,,None,Clinical-MOR,17,256,18476,18474,31499
70,14058584,but he he was not there,but he be not there,,,declarative,eng,7,6,6,POLER,conj pro:sub cop neg adv,CHI,305,Target_Child,305,155.00318281689562,male,47.225,50.853,s,Clinical-MOR,17,256,18473,18473,31498
71,14058585,he look in his shoe and yell out the door looking for his frog,he look in his shoe and yell out the door look for his frog,,,declarative,eng,15,14,10,POLER,pro:sub v prep det:poss n coord v prep det:art n part prep det:poss n,CHI,307,Target_Child,307,75.00154007269143,female,29.454,33.842,s,Clinical-MOR,17,256,18474,18474,31499
72,14058586,Andy had looked everywhere for it including king,Andy have look everywhere for it include king,,,declarative,eng,11,8,7,POLER,n:prop aux part n prep pro:per part n,CHI,305,Target_Child,305,155.00318281689562,male,50.853,57.023,s,Clinical-MOR,17,256,18473,18473,31498
73,14058587,and the dog broke his vase,and the dog break his vase,,,declarative,eng,7,6,11,POLER,coord det:art n v det:poss n,CHI,307,Target_Child,307,75.00154007269143,female,38.759,45.965,s,Clinical-MOR,17,256,18474,18474,31499
74,14058588,in the jar and under the bed and in clothes,in the jar and under the bed and in clothes,,,declarative,eng,10,10,8,POLER,prep det:art n coord prep det:art n coord prep n:pt,CHI,305,Target_Child,305,155.00318281689562,male,57.023,61.588,s,Clinical-MOR,17,256,18473,18473,31498
75,14058589,the dog jumped in the jar,the dog jump in the jar,,,declarative,eng,7,6,12,POLER,det:art n v prep det:art n,CHI,307,Target_Child,307,75.00154007269143,female,45.965,49.596,s,Clinical-MOR,17,256,18474,18474,31499
76,14058590,they even looked outside,they even look outside,,,declarative,eng,5,4,9,POLER,pro:sub adv part adj,CHI,305,Target_Child,305,155.00318281689562,male,61.588,64.009,s,Clinical-MOR,17,256,18473,18473,31498
77,14058591,he yelled at xxx,he yell at,,,declarative,eng,4,4,13,POLER,pro:sub v prep,CHI,307,Target_Child,307,75.00154007269143,female,,,None,Clinical-MOR,17,256,18474,18474,31499
78,14058592,while looking outside king accidentally fell through the window,while look outside king accidental fall through the window,,,declarative,eng,13,9,10,POLER,conj part adv v adv v prep det:art n,CHI,305,Target_Child,305,155.00318281689562,male,64.009,73.903,s,Clinical-MOR,17,256,18473,18473,31498
79,14058593,and all the bees ran away,and all the bee run away,,,declarative,eng,8,6,14,POLER,coord qn det:art n v adv,CHI,307,Target_Child,307,75.00154007269143,female,49.596,59.22,s,Clinical-MOR,17,256,18474,18474,31499
80,14058594,then Andy was real mad at him,then Andy be real mad at him,,,declarative,eng,9,7,11,POLER,adv:tem n:prop cop adj adj prep pro:obj,CHI,305,Target_Child,305,155.00318281689562,male,73.903,77.882,s,Clinical-MOR,17,256,18473,18473,31498
81,14058595,they even yelled froggie's name outdoors and yelled more and more,they even yell frog name outdoors and yell more and more,,,declarative,eng,16,11,12,POLER,pro:sub adv part adj n n coord v adv coord pro:indef,CHI,305,Target_Child,305,155.00318281689562,male,77.882,93.154,s,Clinical-MOR,17,256,18473,18473,31498
82,14058597,he got stung,he get sting,,,declarative,eng,5,3,15,POLER,pro:sub aux part,CHI,307,Target_Child,307,75.00154007269143,female,59.22,63.643,s,Clinical-MOR,17,256,18474,18474,31499
83,14058598,while looking underground king went to look in the beehive which they both got stung by bees,while look underground king go to look in the beehive which they both get sting by bee,,,declarative,eng,22,17,13,POLER,conj part adj n v inf v prep det:art n pro:rel pro:sub post aux part prep n,CHI,305,Target_Child,305,155.00318281689562,male,93.154,108.676,s,Clinical-MOR,17,256,18473,18473,31498
84,14058599,and he got stung by the bug,and he get sting by the bug,,,declarative,eng,9,7,16,POLER,coord pro:sub aux part prep det:art n,CHI,307,Target_Child,307,75.00154007269143,female,63.643,68.853,s,Clinical-MOR,17,256,18474,18474,31499
85,14058600,and then the beehive dropped,and then the beehive drop,,,declarative,eng,6,5,14,POLER,coord adv:tem det:art n v,CHI,305,Target_Child,305,155.00318281689562,male,,,None,Clinical-MOR,17,256,18473,18473,31498
86,14058601,and he looked in an ant's home,and he look in a ant home,,,declarative,eng,10,7,17,POLER,coord pro:sub v prep det:art adj n,CHI,307,Target_Child,307,75.00154007269143,female,,,None,Clinical-MOR,17,256,18474,18474,31499
87,14058602,and then they got stung even more well king got stung even more,well king get sting even more,,,declarative,eng,8,13,15,POLER,co n aux part adv pro:indef,CHI,305,Target_Child,305,155.00318281689562,male,108.676,121.557,s,Clinical-MOR,17,256,18473,18473,31498
88,14058603,and the dog was jumping,and the dog be jump,,,declarative,eng,8,5,18,POLER,coord det:art n aux part,CHI,307,Target_Child,307,75.00154007269143,female,,,None,Clinical-MOR,17,256,18474,18474,31499
89,14058604,Andy look in looked in trees and all sort and all sorts of things,Andy look in tree and all sort of thing,,,declarative,eng,13,14,16,POLER,n:prop v prep n coord qn n prep n,CHI,305,Target_Child,305,155.00318281689562,male,121.557,129.048,s,Clinical-MOR,17,256,18473,18473,31498
90,14058605,he was looking at the tree,he be look at the tree,,,declarative,eng,9,6,19,POLER,pro:sub aux part prep det:art n,CHI,307,Target_Child,307,75.00154007269143,female,68.853,79.406,s,Clinical-MOR,17,256,18474,18474,31499
91,14058606,the frog got lost,the frog get lose,,,declarative,eng,6,4,1,POLER,det:art n aux part,CHI,313,Target_Child,313,95.00195075874248,female,,,None,Clinical-MOR,17,256,18478,18478,31501
92,14058607,while looking in the tree an owl was disturbed and knocked Andy to the ground while king was also getting chased by bees,while look in the tree a owl be disturb and knock Andy to the ground while king be also get chase by bee,,,declarative,eng,33,23,17,POLER,conj part prep det:art n det:art n aux part coord v n:prop prep det:art n n n aux adv part part prep n,CHI,305,Target_Child,305,155.00318281689562,male,136.295,141.319,s,Clinical-MOR,17,256,18473,18473,31498
93,14058608,and the frog jump out the j jar,and the frog jump out the jar,,,declarative,eng,7,8,2,POLER,coord det:art n v prep det:art n,CHI,313,Target_Child,313,95.00195075874248,female,0.001,11.006,s,Clinical-MOR,17,256,18478,18478,31501
94,14058609,then he went in the tree,then he go in the tree,,,declarative,eng,7,6,20,POLER,adv:tem pro:sub v prep det:art n,CHI,307,Target_Child,307,75.00154007269143,female,,,None,Clinical-MOR,17,256,18474,18474,31499
95,14058610,the owl s the owl was attacking Andy while he was against um rocks,the owl be attack Andy while he be against rock,,,declarative,eng,16,14,18,POLER,det:art n aux part n:prop conj pro:sub cop prep n,CHI,305,Target_Child,305,155.00318281689562,male,141.319,149.948,s,Clinical-MOR,17,256,18473,18473,31498
96,14058611,and he yell in the hole,and he yell in the hole,,,declarative,eng,6,6,21,POLER,coord pro:sub v prep det:art n,CHI,307,Target_Child,307,75.00154007269143,female,79.406,85.962,s,Clinical-MOR,17,256,18474,18474,31499
97,14058612,they they woke up and didn't see the frog no more,they wake up and do see the frog no more,,,declarative,eng,13,11,3,POLER,pro:sub v adv coord mod v det:art n qn pro:indef,CHI,313,Target_Child,313,95.00195075874248,female,11.006,15.418,s,Clinical-MOR,17,256,18478,18478,31501
98,14058613,when the owl was on top of the tree leaving Andy alone he again started to call froggie on top of the rocks,when the owl be on top of the tree leave Andy alone he again start to call frog on top of the rock,,,declarative,eng,29,23,19,POLER,conj det:art n cop prep n prep det:art n part n:prop post pro:sub adv part inf v n prep n prep det:art n,CHI,305,Target_Child,305,155.00318281689562,male,149.948,162.941,s,Clinical-MOR,17,256,18473,18473,31498
99,14058614,and the dog was xxx the thing fell out,and the dog be the thing fall out,,,declarative,eng,11,9,22,POLER,coord det:art n aux det:art n part adv,CHI,307,Target_Child,307,75.00154007269143,female,85.962,90.412,s,Clinical-MOR,17,256,18474,18474,31499
100,14058615,and they look everywhere,and they look everywhere,,,declarative,eng,4,4,4,POLER,coord pro:sub v adv,CHI,313,Target_Child,313,95.00195075874248,female,15.418,18.808,s,Clinical-MOR,17,256,18478,18478,31501
101,14058616,the dog f was looking out the window,the dog be look out the window,,,declarative,eng,10,8,5,POLER,det:art n aux part prep det:art n,CHI,313,Target_Child,313,95.00195075874248,female,18.808,24.516,s,Clinical-MOR,17,256,18478,18478,31501
102,14058617,and the dog um the thing fell down,the thing fall down,,,declarative,eng,5,8,23,POLER,det:art n v adv,CHI,307,Target_Child,307,75.00154007269143,female,90.412,97.255,s,Clinical-MOR,17,256,18474,18474,31499
103,14058618,while call while on top of the rocks a deer had raised up his head and picked up picked him up with his antlers,while on top of the rock a deer have raise up his head and pick him up with his antler,,,declarative,eng,25,24,20,POLER,conj prep n prep det:art n det:art n aux part adv det:poss n coord v pro:obj adv prep det:poss n,CHI,305,Target_Child,305,155.00318281689562,male,162.941,175.509,s,Clinical-MOR,17,256,18473,18473,31498
104,14058619,the dog fell with the can jar,the dog fall with the jar,,,declarative,eng,7,7,6,POLER,det:art n v prep det:art n,CHI,313,Target_Child,313,95.00195075874248,female,24.516,26.627,s,Clinical-MOR,17,256,18478,18478,31501
105,14058620,good,good,,,declarative,eng,1,1,24,POLER,adj,INV,None,Investigator,307,75.00154007269143,female,,,None,Clinical-MOR,17,256,18476,18474,31499
106,14058621,then he while run he while on the deer's head the deer was running while king was chasing after it,while on the deer head the deer be run while king be chase after it,,,declarative,eng,23,20,21,POLER,conj prep det:art adj n det:art n aux part n n aux part prep pro:per,CHI,305,Target_Child,305,155.00318281689562,male,175.509,188.973,s,Clinical-MOR,17,256,18473,18473,31498
107,14058622,and then the um boy fell down,and then the boy fall down,,,declarative,eng,7,7,25,POLER,coord adv:tem det:art n v adv,CHI,307,Target_Child,307,75.00154007269143,female,97.255,105.089,s,Clinical-MOR,17,256,18474,18474,31499
108,14058623,and the jar bust,and the jar bust,,,declarative,eng,4,4,7,POLER,coord det:art n n,CHI,313,Target_Child,313,95.00195075874248,female,,,None,Clinical-MOR,17,256,18478,18478,31501
109,14058624,then suddenly it stopped,then sudden it stop,,,declarative,eng,7,4,22,POLER,adv:tem adv pro:per v,CHI,305,Target_Child,305,155.00318281689562,male,188.973,193.892,s,Clinical-MOR,17,256,18473,18473,31498
110,14058625,and the boy got the dog,and the boy get the dog,,,declarative,eng,7,6,8,POLER,coord det:art n v det:art n,CHI,313,Target_Child,313,95.00195075874248,female,26.627,34.17,s,Clinical-MOR,17,256,18478,18478,31501
111,14058626,and the dog ran away,and the dog run away,,,declarative,eng,6,5,26,POLER,coord det:art n v adv,CHI,307,Target_Child,307,75.00154007269143,female,105.089,107.495,s,Clinical-MOR,17,256,18474,18474,31499
112,14058627,and they fell fell from a cliff which the deer pushed it from then into a lake,and they fall from a cliff which the deer push it from then into a lake,,,declarative,eng,18,17,23,POLER,coord pro:sub v prep det:art n pro:rel det:art n v pro:per prep adv:tem prep det:art n,CHI,305,Target_Child,305,155.00318281689562,male,199.462,202.831,s,Clinical-MOR,17,256,18473,18473,31498
113,14058628,and they was calling frog,and they be call frog,,,quotation precedes,eng,8,5,9,POLER,coord pro:sub aux part n,CHI,313,Target_Child,313,95.00195075874248,female,34.17,38.137,s,Clinical-MOR,17,256,18478,18478,31501
114,14058629,and he stand on a rock,and he stand on a rock,,,declarative,eng,6,6,27,POLER,coord pro:sub v prep det:art n,CHI,307,Target_Child,307,75.00154007269143,female,107.495,114.33,s,Clinical-MOR,17,256,18474,18474,31499
115,14058630,the dog the boy and the dog are having fun with the frog,the boy and the dog be have fun with the frog,,,declarative,eng,13,13,1,POLER,det:art n coord det:art n cop n:gerund n prep det:art n,CHI,314,Target_Child,314,113.00232037618842,female,0.001,8.824,s,Clinical-MOR,17,256,18481,18481,31502
116,14058631,once there is a boy named Tom and his dog,once there be a boy name Tom and his dog,,,declarative,eng,12,10,1,POLER,adv adv cop det:art n part n:prop coord det:poss n,CHI,320,Target_Child,320,147.0030185424752,female,5.492,8.377,s,Clinical-MOR,17,256,18485,18485,31504
117,14058632,they had they had been in a lake wet and soaked up,they have be in a lake wet and soak up,,,declarative,eng,13,12,24,POLER,pro:sub aux cop prep det:art n adj coord v adv,CHI,305,Target_Child,305,155.00318281689562,male,202.831,212.119,s,Clinical-MOR,17,256,18473,18473,31498
118,14058633,clinician prompting for about a minute,clinician prompt for about a minute,,,declarative,eng,7,6,1,POLER,n part prep adv det:art n,INV,None,Investigator,310,87.00178648432205,female,,,None,Clinical-MOR,17,256,18479,18477,31500
119,14058634,the dog was keep on messing with the beehive,the dog be keep on mess with the beehive,,,declarative,eng,12,9,10,POLER,det:art n cop v adv part prep det:art n,CHI,313,Target_Child,313,95.00195075874248,female,38.137,43.298,s,Clinical-MOR,17,256,18478,18478,31501
120,14058635,and the owl flying,and the owl fly,,,declarative,eng,5,4,28,POLER,coord det:art n part,CHI,307,Target_Child,307,75.00154007269143,female,114.33,117.534,s,Clinical-MOR,17,256,18474,18474,31499
